submission,agent_type,model,instance_id,total_actions,bash_commands,test_executions,file_edits,file_reads,resolved
20240623_moatless_claude35sonnet,moatless,claude35sonnet,scikit-learn__scikit-learn-11040,17,0,0,8,2,False
20240623_moatless_claude35sonnet,moatless,claude35sonnet,sympy__sympy-19007,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,scikit-learn__scikit-learn-13439,7,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,sympy__sympy-12419,8,0,0,5,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,sympy__sympy-13177,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,mwaskom__seaborn-3010,9,0,0,3,2,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,sympy__sympy-13146,7,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,sympy__sympy-15308,14,0,0,5,2,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,django__django-11583,9,0,0,3,2,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,django__django-15320,9,0,0,3,2,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,django__django-11179,8,0,0,5,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,scikit-learn__scikit-learn-25638,7,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,sympy__sympy-21379,9,0,0,3,2,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,django__django-13448,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,django__django-13265,15,0,0,9,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,sympy__sympy-15345,9,0,0,3,2,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,django__django-12184,9,0,0,3,2,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,django__django-13768,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,django__django-15996,9,0,0,3,2,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,sympy__sympy-21627,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,sympy__sympy-24152,9,0,0,3,2,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,pytest-dev__pytest-7432,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,django__django-13447,10,0,0,7,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,sympy__sympy-16106,26,0,0,14,2,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,django__django-15781,10,0,0,7,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,sphinx-doc__sphinx-7686,16,0,0,0,5,False
20240623_moatless_claude35sonnet,moatless,claude35sonnet,django__django-11797,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,django__django-14534,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,sympy__sympy-24102,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,matplotlib__matplotlib-25332,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,matplotlib__matplotlib-25079,20,0,0,14,2,False
20240623_moatless_claude35sonnet,moatless,claude35sonnet,django__django-16820,25,0,0,15,2,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,matplotlib__matplotlib-26020,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,django__django-13590,9,0,0,3,2,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,sympy__sympy-15346,10,0,0,5,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,mwaskom__seaborn-3190,9,0,0,3,2,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,sphinx-doc__sphinx-8474,8,0,0,5,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,matplotlib__matplotlib-23563,10,0,0,7,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,astropy__astropy-7746,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,sphinx-doc__sphinx-8595,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,django__django-13033,9,0,0,3,2,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,pydata__xarray-4248,8,0,0,5,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,pytest-dev__pytest-11148,6,0,0,0,1,False
20240623_moatless_claude35sonnet,moatless,claude35sonnet,matplotlib__matplotlib-24265,7,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,sympy__sympy-12236,7,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,django__django-12708,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,django__django-14411,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,sympy__sympy-21055,15,0,0,9,2,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,sympy__sympy-20442,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,sphinx-doc__sphinx-11445,9,0,0,3,2,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,django__django-12983,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,sympy__sympy-21614,7,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,sympy__sympy-21847,7,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,sphinx-doc__sphinx-8506,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,sympy__sympy-18621,9,0,0,3,2,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,django__django-15789,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,sympy__sympy-13480,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,sympy__sympy-20049,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,pytest-dev__pytest-5495,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,django__django-14017,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,pytest-dev__pytest-5692,9,0,0,5,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,django__django-16910,9,0,0,3,2,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,django__django-14999,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,django__django-12284,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,astropy__astropy-12907,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,pytest-dev__pytest-8906,12,0,0,6,1,False
20240623_moatless_claude35sonnet,moatless,claude35sonnet,django__django-16527,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,matplotlib__matplotlib-22835,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,django__django-13230,9,0,0,3,2,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,matplotlib__matplotlib-26011,11,0,0,5,2,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,sympy__sympy-17630,13,0,0,9,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,django__django-11905,9,0,0,5,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,sphinx-doc__sphinx-7975,7,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,psf__requests-1963,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,django__django-13710,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,pallets__flask-4992,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,sympy__sympy-17022,14,0,0,5,2,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,sympy__sympy-20212,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,sympy__sympy-19254,20,0,0,15,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,matplotlib__matplotlib-23299,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,django__django-16873,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,django__django-16139,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,sympy__sympy-24909,9,0,0,3,2,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,django__django-11001,9,0,0,5,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,sympy__sympy-13915,8,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,scikit-learn__scikit-learn-13241,19,0,0,13,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,scikit-learn__scikit-learn-13584,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,sympy__sympy-14774,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,sympy__sympy-21171,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,scikit-learn__scikit-learn-15512,13,0,0,9,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,sympy__sympy-14308,9,0,0,7,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,matplotlib__matplotlib-25498,10,0,0,5,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,django__django-14016,11,0,0,5,2,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,django__django-12856,23,0,0,15,2,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,django__django-11283,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,pytest-dev__pytest-5413,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,pylint-dev__pylint-7080,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,django__django-13220,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,sphinx-doc__sphinx-8801,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,scikit-learn__scikit-learn-25747,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,sphinx-doc__sphinx-8627,9,0,0,3,2,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,django__django-12700,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,django__django-14752,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,django__django-14580,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,sympy__sympy-18199,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,django__django-13158,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,sympy__sympy-17655,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,django__django-11964,13,0,0,7,2,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,django__django-11133,13,0,0,7,2,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,matplotlib__matplotlib-25442,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,django__django-15400,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,django__django-12497,13,0,0,5,2,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,matplotlib__matplotlib-22711,6,0,0,3,1,True
20240623_moatless_claude35sonnet,moatless,claude35sonnet,django__django-13757,9,0,0,3,2,True
20240728_sweagent_gpt4o,sweagent,gpt4o,scikit-learn__scikit-learn-15512,54,16,12,33,4,True
20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-20212,13,6,2,3,3,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-14411,63,19,13,22,21,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-13230,66,24,13,28,13,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-12470,60,15,3,6,38,True
20240728_sweagent_gpt4o,sweagent,gpt4o,scikit-learn__scikit-learn-25570,13,6,3,5,1,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-13768,22,7,4,12,2,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-13925,66,42,6,6,17,True
20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-14774,8,3,2,3,1,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-11564,62,13,9,41,7,True
20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-21379,50,8,5,38,3,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-15902,16,7,4,7,1,True
20240728_sweagent_gpt4o,sweagent,gpt4o,pylint-dev__pylint-7993,58,25,24,30,2,True
20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-16988,11,5,2,3,2,True
20240728_sweagent_gpt4o,sweagent,gpt4o,scikit-learn__scikit-learn-14087,29,14,12,13,1,True
20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-24102,20,8,3,5,6,True
20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-23117,11,6,2,3,1,True
20240728_sweagent_gpt4o,sweagent,gpt4o,psf__requests-2317,11,5,1,3,2,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-13933,63,6,1,52,4,True
20240728_sweagent_gpt4o,sweagent,gpt4o,sphinx-doc__sphinx-10451,61,34,0,15,6,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-12286,25,8,6,15,1,True
20240728_sweagent_gpt4o,sweagent,gpt4o,pytest-dev__pytest-8365,11,3,0,3,2,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-15781,64,9,2,48,6,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-15789,40,18,11,20,1,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-13660,15,8,3,5,1,True
20240728_sweagent_gpt4o,sweagent,gpt4o,psf__requests-2148,31,9,5,19,2,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-16041,66,23,15,32,10,True
20240728_sweagent_gpt4o,sweagent,gpt4o,pytest-dev__pytest-11148,65,37,2,0,27,False
20240728_sweagent_gpt4o,sweagent,gpt4o,pydata__xarray-4248,22,11,1,3,7,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-15388,26,13,8,7,2,True
20240728_sweagent_gpt4o,sweagent,gpt4o,scikit-learn__scikit-learn-13584,61,25,23,31,4,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-13710,54,7,1,43,2,True
20240728_sweagent_gpt4o,sweagent,gpt4o,scikit-learn__scikit-learn-25500,13,7,3,4,1,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-12453,65,27,13,24,10,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-13220,49,21,19,25,2,True
20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-17139,9,4,2,3,1,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-12908,64,12,5,43,2,True
20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-14817,13,7,3,4,1,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-16910,63,8,8,53,1,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-15695,66,52,19,7,5,True
20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-18621,13,7,3,4,1,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-14999,59,11,0,2,3,True
20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-19007,56,5,1,46,4,True
20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-11897,54,10,1,32,11,True
20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-14024,57,27,24,26,3,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-16046,11,4,2,5,1,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-15996,25,11,8,11,2,True
20240728_sweagent_gpt4o,sweagent,gpt4o,pytest-dev__pytest-5221,34,15,2,3,15,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-14580,67,10,8,54,2,True
20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-18199,11,5,2,3,2,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-15819,67,31,27,31,4,True
20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-22005,7,1,1,2,2,True
20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-16281,19,11,3,4,3,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-14730,70,45,22,9,11,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-17051,59,21,9,20,17,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-15202,64,14,11,47,2,True
20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-23262,12,6,2,3,2,True
20240728_sweagent_gpt4o,sweagent,gpt4o,pytest-dev__pytest-7432,11,1,0,5,1,True
20240728_sweagent_gpt4o,sweagent,gpt4o,pallets__flask-4045,41,5,0,30,4,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-14016,69,5,2,62,1,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-14534,22,8,4,10,3,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-15347,9,4,2,3,1,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-14608,25,11,4,6,5,True
20240728_sweagent_gpt4o,sweagent,gpt4o,astropy__astropy-12907,57,6,3,47,3,True
20240728_sweagent_gpt4o,sweagent,gpt4o,sphinx-doc__sphinx-8435,42,18,0,14,6,False
20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-13177,61,30,26,28,2,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-12125,67,25,17,28,13,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-16527,48,11,8,31,3,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-11283,21,9,4,7,2,True
20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-20590,66,56,1,2,7,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-14155,11,6,2,3,1,True
20240728_sweagent_gpt4o,sweagent,gpt4o,pydata__xarray-4493,62,9,1,46,6,True
20240728_sweagent_gpt4o,sweagent,gpt4o,scikit-learn__scikit-learn-10949,40,18,15,17,4,True
20240728_sweagent_gpt4o,sweagent,gpt4o,scikit-learn__scikit-learn-13496,13,4,0,4,3,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-14672,45,1,1,43,0,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-16139,62,21,19,38,2,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-11179,74,13,13,60,0,True
20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-12236,57,23,21,28,5,True
20240728_sweagent_gpt4o,sweagent,gpt4o,sphinx-doc__sphinx-8713,13,7,2,3,2,True
20240728_sweagent_gpt4o,sweagent,gpt4o,scikit-learn__scikit-learn-25638,39,14,12,23,1,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-14752,60,4,1,23,5,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-14667,60,1,1,58,0,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-10924,61,25,9,33,1,True
20240728_sweagent_gpt4o,sweagent,gpt4o,scikit-learn__scikit-learn-13497,57,12,10,39,5,True
20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-23191,45,13,2,25,6,True
20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-12454,9,4,2,3,1,True
20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-18532,19,8,5,8,2,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-13028,43,14,12,21,6,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-12589,58,22,21,30,4,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-14787,18,6,3,10,1,True
20240728_sweagent_gpt4o,sweagent,gpt4o,sphinx-doc__sphinx-8801,27,7,0,15,2,False
20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-18835,11,5,2,3,2,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-14382,8,3,1,3,1,True
20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-15346,22,10,2,3,8,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-11099,12,5,2,5,1,True
20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-19254,21,9,5,9,2,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-16816,49,13,10,28,6,True
20240728_sweagent_gpt4o,sweagent,gpt4o,pallets__flask-4992,28,12,7,12,3,True
20240728_sweagent_gpt4o,sweagent,gpt4o,pylint-dev__pylint-7080,45,17,2,8,15,True
20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-20049,59,5,1,51,2,True
20240728_sweagent_gpt4o,sweagent,gpt4o,scikit-learn__scikit-learn-13439,56,2,1,52,1,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-11630,73,47,18,19,2,True
20240728_sweagent_gpt4o,sweagent,gpt4o,sphinx-doc__sphinx-11445,58,12,5,36,5,True
20240728_sweagent_gpt4o,sweagent,gpt4o,pytest-dev__pytest-6116,65,3,0,59,2,False
20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-13915,61,24,21,30,6,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-11039,11,2,1,5,2,True
20240728_sweagent_gpt4o,sweagent,gpt4o,pallets__flask-5063,10,5,1,3,1,True
20240728_sweagent_gpt4o,sweagent,gpt4o,pytest-dev__pytest-7220,62,15,1,24,18,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-12184,32,15,14,16,0,True
20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-20154,15,6,3,5,3,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-15061,39,27,11,7,2,True
20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-15345,59,27,25,29,2,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-15498,13,5,2,4,3,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-16408,68,32,20,22,9,True
20240728_sweagent_gpt4o,sweagent,gpt4o,sphinx-doc__sphinx-10325,18,8,2,4,5,True
20240728_sweagent_gpt4o,sweagent,gpt4o,sphinx-doc__sphinx-8282,14,3,1,7,1,True
20240728_sweagent_gpt4o,sweagent,gpt4o,astropy__astropy-6938,18,6,0,4,4,True
20240728_sweagent_gpt4o,sweagent,gpt4o,psf__requests-3362,24,10,3,7,6,True
20240728_sweagent_gpt4o,sweagent,gpt4o,pytest-dev__pytest-7168,53,5,1,44,2,True
20240728_sweagent_gpt4o,sweagent,gpt4o,sphinx-doc__sphinx-7975,16,7,2,6,2,True
20240728_sweagent_gpt4o,sweagent,gpt4o,pytest-dev__pytest-7490,48,11,0,18,16,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-17087,53,25,15,17,9,True
20240728_sweagent_gpt4o,sweagent,gpt4o,pydata__xarray-3364,61,3,1,54,3,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-12915,61,16,9,41,2,True
20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-13437,20,10,3,4,5,True
20240728_sweagent_gpt4o,sweagent,gpt4o,astropy__astropy-14182,63,23,17,33,6,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-13757,81,9,5,3,65,True
20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-21612,65,32,23,24,6,True
20240728_sweagent_gpt4o,sweagent,gpt4o,matplotlib__matplotlib-22711,9,4,2,3,1,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-12983,9,4,2,3,1,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-11422,66,35,3,9,20,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-16873,57,24,17,25,6,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-11049,54,3,1,47,2,True
20240728_sweagent_gpt4o,sweagent,gpt4o,psf__requests-863,76,25,25,50,0,True
20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-21847,11,4,2,4,2,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-14855,68,14,11,44,7,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-14017,33,10,6,17,5,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-10914,60,17,4,37,5,True
20240728_sweagent_gpt4o,sweagent,gpt4o,pytest-dev__pytest-5103,64,7,5,53,3,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-12708,23,6,4,14,2,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-12856,53,8,0,36,8,False
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-13265,72,56,16,10,5,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-15851,73,39,22,25,7,True
20240728_sweagent_gpt4o,sweagent,gpt4o,sphinx-doc__sphinx-8721,64,5,0,5,5,False
20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-21627,34,17,6,7,9,True
20240728_sweagent_gpt4o,sweagent,gpt4o,mwaskom__seaborn-2848,61,22,4,26,12,True
20240728_sweagent_gpt4o,sweagent,gpt4o,astropy__astropy-7746,12,6,2,3,2,True
20240728_sweagent_gpt4o,sweagent,gpt4o,scikit-learn__scikit-learn-14092,19,10,5,6,2,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-11999,61,25,22,32,3,True
20240728_sweagent_gpt4o,sweagent,gpt4o,pytest-dev__pytest-8906,22,7,5,9,5,True
20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-11870,61,4,1,52,4,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-14997,39,13,7,21,4,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-13964,61,20,16,27,12,True
20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-13146,29,10,5,9,9,True
20240728_sweagent_gpt4o,sweagent,gpt4o,scikit-learn__scikit-learn-10508,9,4,2,3,1,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-11133,15,7,3,5,2,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-13401,25,9,5,12,3,True
20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-13480,9,4,2,3,1,True
20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-17655,55,2,1,51,1,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-11964,55,6,6,48,0,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-11019,66,6,6,58,1,True
20240728_sweagent_gpt4o,sweagent,gpt4o,psf__requests-1963,66,31,29,32,2,True
20240728_sweagent_gpt4o,sweagent,gpt4o,pydata__xarray-4094,13,6,3,4,2,True
20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-19487,65,9,1,50,5,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-15252,57,11,10,40,5,True
20240728_sweagent_gpt4o,sweagent,gpt4o,scikit-learn__scikit-learn-13142,55,26,19,23,5,True
20240728_sweagent_gpt4o,sweagent,gpt4o,django__django-14915,8,3,2,4,0,True
20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-22714,12,6,2,4,1,True
20240728_sweagent_gpt4o,sweagent,gpt4o,sympy__sympy-17022,73,65,2,2,5,True
