submission,agent_type,model,instance_id,total_actions,bash_commands,test_executions,file_edits,file_reads,resolved
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sphinx-doc__sphinx-10323,37,15,0,10,9,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-12125,46,33,12,11,0,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,pytest-dev__pytest-8399,9,1,0,3,1,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-15930,70,26,9,20,23,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-15561,22,11,0,3,7,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-16527,8,5,2,1,1,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,astropy__astropy-7606,10,4,2,3,2,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-20590,38,17,4,5,15,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-14155,8,2,1,4,1,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-13809,7,1,0,3,2,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sphinx-doc__sphinx-9461,76,8,0,22,30,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sphinx-doc__sphinx-9698,49,23,0,2,23,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-16100,21,14,8,1,5,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sphinx-doc__sphinx-9320,18,9,2,4,4,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,scikit-learn__scikit-learn-13496,21,11,0,4,4,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,matplotlib__matplotlib-13989,16,9,3,6,0,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sphinx-doc__sphinx-9367,12,3,0,2,4,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-14672,18,9,5,3,5,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sphinx-doc__sphinx-10449,24,18,0,0,0,False
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-13794,55,24,11,25,5,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,scikit-learn__scikit-learn-26323,8,2,2,3,2,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-9296,10,4,1,3,2,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-16139,73,32,24,29,9,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-11179,27,10,8,9,7,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-11451,20,12,3,2,5,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-21930,21,7,3,6,7,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-11740,73,37,21,30,5,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-15731,19,6,5,11,1,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sphinx-doc__sphinx-9673,36,3,0,16,9,False
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-13516,24,8,1,7,8,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-12039,15,4,1,5,5,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-21596,78,26,9,28,23,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-14752,6,1,0,3,1,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-15629,24,1,0,19,3,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sphinx-doc__sphinx-9602,37,8,0,19,3,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-15017,19,8,3,7,3,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sphinx-doc__sphinx-9711,13,5,1,4,3,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-20428,78,32,1,2,43,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,pylint-dev__pylint-8898,68,33,2,10,0,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,astropy__astropy-14508,36,18,9,13,3,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-16429,13,7,2,4,1,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-15599,22,5,4,13,3,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,pylint-dev__pylint-6528,32,16,4,5,5,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-13028,14,7,3,5,1,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-10554,72,20,11,36,13,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-14787,7,2,2,3,1,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,pytest-dev__pytest-6202,20,5,0,4,2,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,pydata__xarray-3095,72,29,6,17,25,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,pallets__flask-5014,12,5,1,4,2,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,scikit-learn__scikit-learn-25102,17,3,3,9,4,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-7530,44,22,9,13,8,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-17318,65,20,16,31,13,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,matplotlib__matplotlib-21568,67,28,12,15,1,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-12096,14,5,2,5,3,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,pydata__xarray-3677,23,10,3,5,7,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-16886,7,4,0,1,1,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-11099,14,7,3,5,1,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-13512,15,6,2,4,4,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-19954,24,8,8,11,4,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,pylint-dev__pylint-7080,15,7,0,2,1,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-11292,33,15,0,8,9,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-15103,29,15,5,7,6,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-13974,71,32,18,32,6,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-15022,64,29,21,28,6,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-11095,15,6,2,5,3,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-11087,17,8,0,4,4,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,scikit-learn__scikit-learn-13439,7,3,1,2,2,False
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,pytest-dev__pytest-10051,12,2,0,4,2,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sphinx-doc__sphinx-7757,78,32,0,0,45,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-15098,19,10,0,3,5,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-12050,26,18,4,4,3,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,scikit-learn__scikit-learn-12682,24,10,0,4,9,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sphinx-doc__sphinx-11445,56,34,0,10,6,False
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,matplotlib__matplotlib-25960,84,35,1,2,46,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-11490,63,27,16,21,14,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,scikit-learn__scikit-learn-11578,14,5,4,7,1,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,scikit-learn__scikit-learn-26194,13,3,3,6,3,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,pydata__xarray-6744,22,8,4,9,4,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sphinx-doc__sphinx-10614,22,11,0,4,6,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,pydata__xarray-4629,8,3,2,3,1,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-20154,12,3,1,5,3,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-15315,42,25,10,14,2,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-15280,62,26,20,27,6,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-15345,28,11,8,12,4,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,scikit-learn__scikit-learn-25973,16,5,3,5,5,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,pylint-dev__pylint-4551,70,9,0,23,19,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-15916,39,16,6,14,8,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-16901,30,12,10,16,1,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sphinx-doc__sphinx-8593,51,23,0,5,22,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,matplotlib__matplotlib-26113,30,9,5,14,6,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-15503,21,10,5,7,3,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-13297,22,13,4,5,3,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-11728,18,7,3,5,5,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-23413,60,14,12,32,13,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,pytest-dev__pytest-10081,65,25,0,12,23,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-12193,34,24,2,1,3,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-16502,34,9,8,18,6,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,matplotlib__matplotlib-25122,53,14,13,26,12,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-14976,51,29,2,3,18,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,pytest-dev__pytest-7490,35,7,0,15,8,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,psf__requests-1921,86,31,5,10,44,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-17084,30,15,12,14,0,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-17087,58,22,6,20,13,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-10999,64,29,28,31,3,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-14765,11,7,2,1,1,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,pytest-dev__pytest-5809,19,2,0,8,3,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,pydata__xarray-6461,38,15,3,12,10,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-13091,34,13,10,12,8,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-11211,56,17,14,26,12,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-19040,81,36,5,13,31,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-13757,78,37,33,38,2,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,astropy__astropy-14182,36,26,14,8,0,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,pydata__xarray-6938,30,10,4,13,6,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-16145,8,2,0,3,2,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-14351,54,26,5,6,21,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-14122,73,46,32,17,9,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-21612,22,9,5,7,5,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-16612,21,7,4,8,5,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sphinx-doc__sphinx-8265,81,32,0,8,38,False
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sphinx-doc__sphinx-10435,22,12,0,6,2,False
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-12741,13,5,0,2,5,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sphinx-doc__sphinx-7985,13,2,0,5,3,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-16569,8,3,2,3,1,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,psf__requests-6028,20,3,0,7,8,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,scikit-learn__scikit-learn-13328,31,13,8,14,3,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-15563,69,23,15,28,17,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-22080,16,5,4,10,0,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-13121,75,36,12,25,13,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,mwaskom__seaborn-3069,33,12,9,16,4,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-21847,12,5,2,4,2,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-19783,76,27,19,28,20,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-14855,9,5,2,1,2,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-14017,71,25,23,35,10,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-13344,64,18,16,34,11,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-22914,16,6,2,5,4,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,matplotlib__matplotlib-25332,39,14,4,13,11,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-16766,26,10,4,11,4,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-10914,19,11,0,4,3,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-11885,40,20,10,10,8,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-13417,29,15,11,13,0,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-11141,38,16,7,14,7,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-12754,30,14,5,9,6,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-15863,9,2,2,4,2,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,pydata__xarray-2905,28,6,2,9,8,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,astropy__astropy-8707,25,8,0,6,8,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,matplotlib__matplotlib-24637,54,26,7,19,8,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-14725,49,16,0,19,13,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-14007,45,15,13,22,6,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-11734,66,25,13,26,14,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,scikit-learn__scikit-learn-14710,13,4,2,7,1,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-16315,39,21,0,5,12,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-20916,20,9,1,3,7,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-15278,35,15,10,13,5,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-11749,30,9,6,11,9,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-12708,18,10,5,5,2,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-13786,19,10,5,2,6,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-24539,8,2,2,3,2,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-14311,55,17,7,24,13,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-14500,42,21,10,13,7,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-13012,68,33,20,22,12,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,pylint-dev__pylint-4970,29,7,0,11,5,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-15851,22,12,3,5,4,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sphinx-doc__sphinx-7590,70,18,1,27,10,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sphinx-doc__sphinx-8721,10,3,0,3,3,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-13551,73,23,18,32,17,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-11299,33,15,2,6,11,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,pydata__xarray-7229,53,21,6,14,17,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,astropy__astropy-7336,7,2,2,3,1,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,matplotlib__matplotlib-24870,54,15,0,16,13,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-11999,39,26,9,12,0,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,scikit-learn__scikit-learn-11310,65,24,4,26,14,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-11333,18,3,0,6,8,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-17029,36,23,14,8,3,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-11555,32,16,4,8,7,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-11618,12,6,2,3,2,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sphinx-doc__sphinx-8035,61,28,7,26,6,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-13964,56,16,15,27,11,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,matplotlib__matplotlib-22871,26,10,4,9,6,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-16256,28,2,0,16,9,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-15368,34,16,9,15,2,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-11133,14,3,3,5,5,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-13401,61,21,14,33,3,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-19346,21,5,3,10,5,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sphinx-doc__sphinx-9229,62,31,10,21,1,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-13480,8,3,2,3,1,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-13569,75,24,16,36,13,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-10880,21,10,6,8,2,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-17655,14,5,3,4,4,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sphinx-doc__sphinx-7748,50,10,0,24,7,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-11964,65,22,12,32,10,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-15037,23,8,7,10,4,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,pydata__xarray-4094,21,7,4,7,6,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-15732,31,17,0,3,10,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-15252,6,1,0,3,1,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,scikit-learn__scikit-learn-13142,21,10,2,4,6,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-14915,12,5,2,4,2,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-14315,17,8,1,3,5,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-22714,39,13,12,20,5,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-13128,33,13,13,19,0,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,pydata__xarray-7393,31,14,4,7,9,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-12406,73,22,1,19,13,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-11790,77,36,21,30,10,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-13033,70,20,3,25,19,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-22456,35,12,8,16,5,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-13346,68,18,12,43,5,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,psf__requests-1142,20,9,4,5,5,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,matplotlib__matplotlib-24970,22,10,8,8,3,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-11880,13,3,2,6,3,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,pytest-dev__pytest-7205,7,2,2,3,1,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-23534,15,5,2,6,3,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-13031,14,7,1,4,2,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-19495,21,9,3,4,7,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-14373,22,11,4,7,3,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sphinx-doc__sphinx-8548,37,16,3,8,12,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-13109,15,10,8,3,1,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-13363,33,13,12,15,4,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-16938,41,14,11,21,4,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-24213,14,5,5,7,1,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,matplotlib__matplotlib-25479,8,3,3,4,0,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-24562,17,6,2,6,4,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-16642,11,5,1,3,2,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,scikit-learn__scikit-learn-12973,12,1,0,9,1,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,pydata__xarray-4356,14,4,3,7,2,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-16595,17,8,3,6,2,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-12143,14,6,1,3,4,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-12713,41,27,8,6,1,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-13089,7,5,2,1,1,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sphinx-doc__sphinx-9258,25,10,2,9,5,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,scikit-learn__scikit-learn-14496,8,5,1,1,1,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,matplotlib__matplotlib-25311,22,7,3,12,2,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-14531,74,24,12,34,15,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-13647,82,38,7,11,31,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,pytest-dev__pytest-10356,38,15,4,6,16,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-11163,50,13,10,27,8,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-12304,7,3,0,2,1,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-12663,43,14,9,21,6,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sphinx-doc__sphinx-8459,53,5,0,31,10,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-15349,28,10,7,10,7,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-15976,19,10,3,5,3,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-18698,83,36,1,2,44,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-13798,19,6,4,7,5,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-16454,29,13,7,9,6,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,scikit-learn__scikit-learn-10297,32,13,5,10,8,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-15380,51,16,12,31,3,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-16450,13,6,2,3,3,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-14539,45,19,14,20,5,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-16631,23,10,5,7,5,True
