submission,agent_type,model,instance_id,total_actions,bash_commands,test_executions,file_edits,file_reads,resolved
lite_20240806_SuperCoder2.0,supercoder,2.0,sphinx-doc__sphinx-8801,5,0,0,0,0,False
lite_20240806_SuperCoder2.0,supercoder,2.0,scikit-learn__scikit-learn-25747,5,0,0,0,0,False
lite_20240806_SuperCoder2.0,supercoder,2.0,sphinx-doc__sphinx-8627,5,0,0,0,0,False
lite_20240806_SuperCoder2.0,supercoder,2.0,django__django-12700,5,0,0,0,0,False
lite_20240806_SuperCoder2.0,supercoder,2.0,django__django-14752,5,0,0,0,0,False
lite_20240806_SuperCoder2.0,supercoder,2.0,django__django-14580,5,0,0,0,0,False
lite_20240806_SuperCoder2.0,supercoder,2.0,sympy__sympy-18199,5,0,0,0,0,False
lite_20240806_SuperCoder2.0,supercoder,2.0,django__django-13158,5,0,0,0,0,False
lite_20240806_SuperCoder2.0,supercoder,2.0,sympy__sympy-17655,5,0,0,0,0,False
lite_20240806_SuperCoder2.0,supercoder,2.0,django__django-11964,5,0,0,0,0,False
lite_20240806_SuperCoder2.0,supercoder,2.0,django__django-11133,5,0,0,0,0,False
lite_20240806_SuperCoder2.0,supercoder,2.0,matplotlib__matplotlib-25442,5,0,0,0,0,False
lite_20240806_SuperCoder2.0,supercoder,2.0,django__django-15400,5,0,0,0,0,False
lite_20240806_SuperCoder2.0,supercoder,2.0,django__django-12497,5,0,0,0,0,False
lite_20240806_SuperCoder2.0,supercoder,2.0,matplotlib__matplotlib-22711,5,0,0,0,0,False
lite_20240806_SuperCoder2.0,supercoder,2.0,django__django-13757,5,0,0,0,0,False
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sphinx-doc__sphinx-10325,40,6,2,12,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-17051,98,19,9,28,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,scikit-learn__scikit-learn-13496,22,4,2,6,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,matplotlib__matplotlib-23964,28,7,3,6,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,matplotlib__matplotlib-23476,38,7,2,10,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-12747,56,12,4,14,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-14238,54,13,7,13,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-13471,38,9,5,9,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-16503,32,7,3,7,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-15790,44,11,4,9,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-12908,68,15,6,17,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-12454,28,5,3,8,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,pylint-dev__pylint-7114,40,9,1,10,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-11630,86,12,9,29,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-17139,30,5,3,8,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sphinx-doc__sphinx-8713,38,7,5,10,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,pytest-dev__pytest-7220,60,9,9,19,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,pytest-dev__pytest-11143,40,9,8,10,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,pydata__xarray-4094,96,23,18,23,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-11099,18,3,2,5,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-16816,200,48,36,51,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-11564,200,41,37,58,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-11019,34,7,5,8,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-18698,22,4,3,5,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-14155,26,7,3,5,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-14396,40,7,4,11,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-12171,80,16,15,22,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-15061,36,10,3,7,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-13315,136,27,5,39,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-15814,42,8,5,12,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-11422,56,12,2,15,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,pydata__xarray-5131,24,5,2,6,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,pallets__flask-4045,24,6,4,5,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,scikit-learn__scikit-learn-14983,70,12,5,21,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,matplotlib__matplotlib-25311,46,10,4,11,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-15347,22,5,3,5,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,pytest-dev__pytest-8365,18,3,3,4,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,matplotlib__matplotlib-24970,48,13,6,9,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,astropy__astropy-14182,24,5,3,5,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,pytest-dev__pytest-9359,40,11,7,7,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-11039,26,6,2,5,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-20322,128,18,12,44,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-14672,72,15,12,20,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,scikit-learn__scikit-learn-14087,48,10,6,13,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-16595,24,3,2,7,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,scikit-learn__scikit-learn-13142,24,5,2,6,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-15011,46,11,4,11,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-24213,26,4,3,7,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-18057,32,7,3,7,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-15213,94,19,9,26,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-15498,30,5,2,8,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,pydata__xarray-3364,52,9,6,15,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-16255,16,3,2,4,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,mwaskom__seaborn-3407,56,11,7,15,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-19487,30,8,3,5,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-21612,68,23,11,9,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,pytest-dev__pytest-5227,18,4,4,4,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-22005,18,4,3,4,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-14997,88,22,11,21,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-18532,40,9,5,9,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,scikit-learn__scikit-learn-10508,22,5,3,4,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sphinx-doc__sphinx-8721,46,10,8,12,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-13971,44,10,4,11,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-14787,36,8,6,8,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-16041,36,9,3,8,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-20154,28,4,2,9,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,scikit-learn__scikit-learn-13497,28,8,4,5,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,psf__requests-2674,30,4,2,9,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sphinx-doc__sphinx-8435,118,28,0,29,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-13401,32,8,5,7,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-22840,48,9,5,14,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-15202,40,8,6,11,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,scikit-learn__scikit-learn-10297,38,9,4,9,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,scikit-learn__scikit-learn-15535,50,10,4,14,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-15609,28,6,3,6,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-13321,22,4,3,5,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-20590,42,7,3,13,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-20639,38,9,4,9,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,astropy__astropy-6938,20,4,2,5,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-15252,36,6,5,10,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,pylint-dev__pylint-5859,166,32,0,49,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-12113,94,22,17,23,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,matplotlib__matplotlib-24334,44,11,3,9,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-15902,26,6,3,6,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-11049,72,15,10,19,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,pytest-dev__pytest-7168,46,11,9,11,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-14024,84,18,6,23,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,pytest-dev__pytest-6116,26,5,5,6,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,pylint-dev__pylint-6506,34,6,5,9,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,scikit-learn__scikit-learn-14894,20,4,2,5,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-13933,54,13,9,12,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,matplotlib__matplotlib-23562,26,4,2,7,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,scikit-learn__scikit-learn-25570,102,17,12,32,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,matplotlib__matplotlib-23987,42,9,5,11,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sphinx-doc__sphinx-8282,80,11,0,27,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sphinx-doc__sphinx-8273,22,5,2,4,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,pydata__xarray-4493,56,8,3,18,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-12286,40,10,5,9,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-23117,30,7,3,7,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-16046,34,7,4,8,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-12589,100,24,14,24,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-12308,80,23,2,15,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-17087,134,31,10,34,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-14382,24,5,3,6,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,psf__requests-3362,200,38,35,61,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-23191,64,13,6,17,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-24066,32,6,3,9,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,matplotlib__matplotlib-25433,46,7,2,14,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,matplotlib__matplotlib-18869,36,9,5,7,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,pytest-dev__pytest-5221,42,11,11,9,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-12915,76,16,11,20,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,psf__requests-2148,42,7,3,13,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-22714,26,6,3,5,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-13658,34,7,4,9,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-11870,70,12,10,21,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-13031,34,7,2,8,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-11742,30,7,5,7,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,scikit-learn__scikit-learn-13779,16,2,2,5,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,matplotlib__matplotlib-24149,30,6,3,8,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,scikit-learn__scikit-learn-10949,34,7,4,9,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-15388,36,8,2,9,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-11897,10,3,1,1,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-13437,32,7,3,7,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-18189,22,5,3,4,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,matplotlib__matplotlib-23314,30,7,3,7,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-15819,138,39,21,28,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,astropy__astropy-14995,32,4,2,10,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,scikit-learn__scikit-learn-14092,36,7,4,9,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-11910,200,40,31,59,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-14915,26,7,3,5,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,pylint-dev__pylint-7993,60,13,10,15,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-13773,34,7,4,9,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,pytest-dev__pytest-5103,102,13,9,37,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,pylint-dev__pylint-7228,68,14,0,18,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-13043,90,28,1,15,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-11400,38,6,3,11,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-13647,30,7,3,7,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,astropy__astropy-14365,38,10,4,8,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-15678,56,13,11,14,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-14855,116,24,22,33,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-13925,66,16,5,15,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-18087,80,16,9,22,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sphinx-doc__sphinx-7738,88,19,0,23,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-11815,42,11,4,9,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-14730,98,18,11,29,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-13895,28,6,4,7,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-14608,38,10,6,8,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-16988,38,9,5,8,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-15695,144,40,15,30,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-10914,36,9,3,8,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-15738,46,12,8,10,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-23262,50,13,3,11,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-11848,36,9,5,8,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,psf__requests-863,24,5,3,5,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-13660,32,8,4,6,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-13964,200,40,25,59,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,scikit-learn__scikit-learn-11281,40,7,3,11,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-16400,174,30,27,55,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-12125,44,10,5,10,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,pytest-dev__pytest-7490,32,7,3,7,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-14817,24,5,3,5,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,pallets__flask-5063,42,9,0,10,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-14667,68,14,8,18,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,mwaskom__seaborn-2848,58,11,5,16,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-11999,58,13,10,15,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,matplotlib__matplotlib-23913,48,10,5,13,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-16229,174,33,19,52,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,sympy__sympy-14317,30,6,3,7,0,True
lite_20241025_OpenHands-CodeAct-2.1-sonnet-20241022,openhands,CodeAct-2.1-sonnet-20241022,django__django-10924,104,23,15,27,0,True
